rec-id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0197-org,OLIVIA,RÓŻA,CZARNECKA,WARMIŃSKO-MAZURSKIE,05/12/2001,XRJ741966
rec-0198-org,ŁUCJA,MILENA,BŁASZCZYK,ŁÓDZKIE,28/03/1980,ARA436525
rec-0199-org,AMELIA,ZOFIA,WOJCIECHOWSKA,ŁÓDZKIE,06/10/1961,AXD037679
rec-0200-org,ALICJA,DANUTA,ZIÓŁKOWSKA,WARMIŃSKO-MAZURSKIE,03/08/1972,FRL643705
rec-0201-org,KORNELIA,BOGUSŁAWA,SOWA,ŚLĄSKIE,16/03/1986,AJT064365
rec-0202-org,HELENA,FAUSTYNA,GORCZYCA,MAŁOPOLSKIE,16/06/1965,EJD896063
rec-0203-org,ELENA,MARTA,NOWIŃSKA,WIELKOPOLSKIE,12/01/2003,KAW920759
rec-0204-org,OLIWIA,JULITA,PIŁAT,WIELKOPOLSKIE,22/09/1979,PJR218053
rec-0205-org,WIKTORIA,MAŁGORZATA,KARCZEWSKA,MAZOWIECKIE,26/09/1971,ZTG256807
rec-0206-dup-0,,MARIIA,KAŁUŻNA,MAZOWIECKIE,,PHD115467
rec-0206-org,KORNELIA,MARIA,KAŁUŻNA,MAZOWIECKIE,08/09/1980,PHD115466
rec-0207-dup-0,URSŹULA,KAROLINA,WŻESIŃSKA,,,PPA961323
rec-0207-dup-1,ÓRSZULA,KARÓLINA,puste,MAZOWIECKIE,09/07/2009,PPA861323
rec-0207-dup-2,URSŻULA,KARÓLINA,WŻESIŃSKA,MAZOWIECKIE,09/07/2090,PPA961323
rec-0207-org,URSZULA,KAROLINA,WRZESIŃSKA,MAZOWIECKIE,09/07/2009,PPA961323
rec-0208-dup-0,,BARBARA,WYSÓCKA,MAZOWIECKIE,,DMGt48790
rec-0208-dup-1,,BARBARA,WYSOCKA,,04/08/1908,DMG548799
rec-0208-org,ZOFIA,BARBARA,WYSOCKA,MAZOWIECKIE,04/08/1980,DMG548790
rec-0209-org,MARIA,ZUZANNA,NAWROT,LUBELSKIE,08/09/1970,KLG112924
rec-0210-dup-0,ALIICJA,MARIIA,KÓLIK,DOLNOŚLĄSKIE,27/01/1949,ZKD2924e0
rec-0210-dup-1,,MARYA,KÓLIK,DOLNOŚLĄSKIE,27/01/1949,ZKD2924e0
rec-0210-dup-2,ALITZJA,MARIA,KULIK,,27/01/1994,ZKD292440
rec-0210-dup-3,ALYCJA,MARYA,KULYK,DOLNOŚLĄSKIE,27/01/1994,ZKD292430
rec-0210-org,ALICJA,MARIA,KULIK,DOLNOŚLĄSKIE,27/01/1949,ZKD292430
rec-0211-org,SARA,ANNA,MAKUCH,PODLASKIE,15/03/1977,LCF724711
rec-0212-org,MAJA,HANNA,PIĄTEK,MAŁOPOLSKIE,23/04/1996,HAE099096
rec-0213-dup-0,DÓMINIKA,ZOFIA,KALISŹ,LUBELSKIE,24/07/2031,
rec-0213-org,DOMINIKA,ZOFIA,KALISZ,LUBELSKIE,24/07/2013,HDK444934
rec-0214-dup-0,ŹUZANNA,ANNA,WOŹNIIAK,WARMIŃSKO-MAZURSKIE,,YJM416171
rec-0214-dup-1,ZÓZANNA,ANNA,puste,,20/03/1977,
rec-0214-dup-2,ZUŻANNA,ANNA,ŁOŹNIAK,WARMIŃSKO-MAZURSKIE,,
rec-0214-dup-3,ŻUZANNA,ANNA,VOŹNIAK,,20/03/1977,YJM416q61
rec-0214-org,ZUZANNA,ANNA,WOŹNIAK,WARMIŃSKO-MAZURSKIE,20/03/1977,YJM416161
rec-0215-org,LENA,HELENA,JANUS,ŚLĄSKIE,22/03/1949,SWD218530
rec-0216-org,ZUZANNA,LUCYNA,KOŁODZIEJ,ŁÓDZKIE,11/05/2016,JET793706
rec-0217-org,LILIANA,LILIANNA,SIKORA,ŚLĄSKIE,28/07/1979,PPX381698
rec-0218-org,HANNA,ARIANA,BIELAK,MAZOWIECKIE,09/09/1935,DWR188724
rec-0219-dup-0,HALYNA,MAJA,JAVORSKA,,03/03/1939,ZWE296617
rec-0219-dup-1,,MAJA,JAVORSKA,,03/03/1939,ZWE296617
rec-0219-dup-2,HALIINA,MAJA,puste,DOLNOŚLĄSKIE,03/03/1939,ZWE2966q7
rec-0219-dup-3,HALIINA,MAJA,JAVORSKA,DOLNOŚLĄSKIE,03/03/1939,
rec-0219-org,HALINA,MAJA,JAWORSKA,DOLNOŚLĄSKIE,03/03/1993,ZWE296617
rec-0220-org,GAJA,SONIA,MICHALIK,POMORSKIE,14/03/1979,CSC147402
rec-0221-org,MICHALINA,KALINA,ŚWIDERSKA,MAŁOPOLSKIE,09/06/1987,LLN817128
rec-0222-org,DOMINIKA,ANNA,WILK,MAZOWIECKIE,19/02/1968,CTH076942
rec-0223-org,ANTONINA,CZESŁAWA,NOGA,MAŁOPOLSKIE,02/05/1966,ZES746965
rec-0224-dup-0,ZUŻANNA,MÓNIKA,TOMTZZYK,,25/05/1984,DSM955611
rec-0224-dup-1,ZUŹANNA,MONIKA,TÓMCZYK,,25/05/1984,
rec-0224-dup-2,ZUŻANNA,MÓNIKA,TÓMCZYK,DOLNOŚLĄSKIE,,DSM955611
rec-0224-org,ZUZANNA,MONIKA,TOMCZYK,DOLNOŚLĄSKIE,25/05/1984,DSM955611
rec-0225-org,LIANA,DOROTA,DUDA,MAZOWIECKIE,10/01/2008,LGD363208
rec-0226-org,NATALIA,DOROTA,KUCHARSKA,ZACHODNIOPOMORSKIE,09/05/1971,DYW839764
rec-0227-org,ANASTAZJA,MARIANNA,KRÓLAK,WIELKOPOLSKIE,03/12/1954,LAP324377
rec-0228-dup-0,WIKTORIIA,MARCELINA,ROMANIÓK,,09/04/1959,LRA739612
rec-0228-org,WIKTORIA,MARCELINA,ROMANIUK,MAŁOPOLSKIE,09/04/1995,LRA739612
rec-0229-org,ALICJA,MARTYNA,KASPEREK,MAZOWIECKIE,15/03/1935,YXL716633
rec-0230-org,ZUZANNA,MICHALINA,DZIEDZIC,KUJAWSKO-POMORSKIE,24/07/2001,XLL860333
rec-0231-org,IGA,LILA,GRUCA,MAZOWIECKIE,09/11/2011,XCP223298
rec-0232-dup-0,LILYANA,JANIINA,OSUTZH,WARMIŃSKO-MAZURSKIE,,TEP432762
rec-0232-org,LILIANA,JANINA,OSUCH,WARMIŃSKO-MAZURSKIE,06/07/1968,TEP432762
rec-0233-dup-0,,MAGDALENA,DÓBIEL,,17/10/1975,TXT502p02
rec-0233-dup-1,KYNGA,MAGDALENA,DÓBIEL,LUBUSKIE,,
rec-0233-dup-2,KIINGA,MAGDALENA,DUBIEL,,,
rec-0233-dup-3,KIINGA,MAGDALENA,DÓBIEL,,17/10/1975,TXT502p02
rec-0233-org,KINGA,MAGDALENA,DUBIEL,LUBUSKIE,17/10/1975,TXT502002
rec-0234-org,AGATA,MARIA,WNUK,ŚLĄSKIE,14/06/1984,SEX458431
rec-0235-org,ZUZANNA,IZABELA,SZEWCZYK,MAZOWIECKIE,30/07/2016,YNE196049
rec-0236-dup-0,NIKÓLA,KLAUDIA,puste,,28/06/1980,XZL777193
rec-0236-org,NIKOLA,KLAUDIA,ŻUCHOWSKA,KUJAWSKO-POMORSKIE,28/06/1980,XZL877193
rec-0237-org,EMILIA,URSZULA,GLIŃSKA,ZACHODNIOPOMORSKIE,23/02/2010,WHZ586162
rec-0238-org,KLARA,LILIANA,KOZŁOWSKA,WIELKOPOLSKIE,31/07/1982,SJP682446
rec-0239-dup-0,ALIICJA,MAGDALENA,DOMANSKA,KUJAWSKO-POMORSKIE,11/08/1978,
rec-0239-dup-1,ALYCJA,MAGDALENA,puste,,11/08/1987,RGC945741
rec-0239-org,ALICJA,MAGDALENA,DOMAŃSKA,KUJAWSKO-POMORSKIE,11/08/1987,RGC946741
rec-0240-org,IRENA,NATALIA,MAJ,MAŁOPOLSKIE,22/12/1949,GRC367973
rec-0241-org,LAURA,GENOWEFA,BUCZEK,PODKARPACKIE,11/11/1990,ATC776674
rec-0242-dup-0,,IZABELA,LITŁIN,,20/05/1952,ECF934365
rec-0242-dup-1,,IZABELA,LITŁIN,MAZOWIECKIE,20/05/1925,ECF944366
rec-0242-dup-2,,IŻABELA,LITŁIN,MAZOWIECKIE,20/05/1952,
rec-0242-org,HANNA,IZABELA,LITWIN,MAZOWIECKIE,20/05/1952,ECF944365
rec-0243-org,WIKTORIA,KATARZYNA,KACZOR,ŚWIĘTOKRZYSKIE,03/10/1957,STX764243
rec-0244-org,ALICJA,BEATA,NAPIERAŁA,PODKARPACKIE,08/07/1999,GMW028231
rec-0245-org,MARIA,LENA,BARANOWSKA,ŚLĄSKIE,05/09/1985,YWR348860
rec-0246-org,NIKOLA,ŁUCJA,WALCZAK,MAZOWIECKIE,19/02/1996,CTN843560
rec-0247-org,ADELA,WIOLETA,ZIELIŃSKA,MAZOWIECKIE,28/02/1946,LSP275077
rec-0248-org,MARCELINA,JOANNA,SIKORA,ŚLĄSKIE,29/01/1993,EKA019514
rec-0249-org,JULIA,IRENA,DUDEK,WIELKOPOLSKIE,13/11/2001,AZX473110
rec-0250-org,SOLOMIJA,ZUZANNA,SZCZEPAŃSKA,LUBELSKIE,08/01/2003,CCW894441
rec-0251-dup-0,GABRIIELA,ANTONINA,PIOTROWYCZ,,22/03/1919,ZPR753718
rec-0251-org,GABRIELA,ANTONINA,PIOTROWICZ,WIELKOPOLSKIE,22/03/1991,ZPR753718
rec-0252-dup-0,LAÓRA,AMANDA,puste,,04/06/1955,
rec-0252-dup-1,,AMANDA,BEDNARSKA,,,NGS386283
rec-0252-dup-2,LAÓRA,AMANDA,BEDNARSKA,,,NGS385293
rec-0252-dup-3,LAÓRA,AMANDA,BEDNARSKA,,,NGS387293
rec-0252-org,LAURA,AMANDA,BEDNARSKA,WIELKOPOLSKIE,04/06/1955,NGS386293
rec-0253-org,MILANA,HELENA,KOZAK,POMORSKIE,13/05/1962,ZLS006129
rec-0254-org,AGNIESZKA,MIA,OSTROWSKA,LUBELSKIE,16/12/1944,WHG294749
rec-0255-org,MICHALINA,ANETA,KAŹMIERCZAK,LUBELSKIE,14/11/1957,MSW532925
rec-0256-org,JULIA,MARIA,PELC,ŚLĄSKIE,12/05/1970,CWR596546
rec-0257-org,NELA,ZOFIA,WOLAK,MAZOWIECKIE,28/02/1974,WFR245533
rec-0258-org,ANTONINA,JANINA,KRÓL,PODKARPACKIE,09/01/1979,CCA923097
rec-0259-dup-0,ANIIELA,MARIIA,NÓWAK,MAZOWIECKIE,23/04/2009,ENL337578
rec-0259-dup-1,ANIIELA,MARIA,NÓWAK,MAZOWIECKIE,23/04/2090,ENL336577
rec-0259-dup-2,,MARIA,NOŁAK,,23/04/2009,
rec-0259-dup-3,ANYELA,MARIIA,NÓWAK,MAZOWIECKIE,,ENL336578
rec-0259-org,ANIELA,MARIA,NOWAK,MAZOWIECKIE,23/04/2009,ENL336578
rec-0260-org,YEVA,ŁUCJA,MAKOWSKA,ŚLĄSKIE,25/10/1981,JGM963555
rec-0261-dup-0,,MARYA,STEFANYAK,MAZOWIECKIE,26/07/1938,GRD401446
rec-0261-org,OLGA,MARIA,STEFANIAK,MAZOWIECKIE,26/07/1938,GRD401346
rec-0262-org,NATALIA,ELŻBIETA,KOWALCZYK,ŚLĄSKIE,30/12/1939,SJX220851
rec-0263-org,HELENA,MARIA,KASPRZAK,WARMIŃSKO-MAZURSKIE,20/05/1949,RGX338747
rec-0264-org,LENA,IGA,PAJĄK,DOLNOŚLĄSKIE,28/05/2011,NPT867815
rec-0265-dup-0,,ANNA,STEFANIIAK,WIELKOPOLSKIE,,JHPe63361
rec-0265-dup-1,EMILYA,ANNA,STEFANIIAK,,17/06/2000,JHP463461
rec-0265-org,EMILIA,ANNA,STEFANIAK,WIELKOPOLSKIE,17/06/2000,JHP463361
rec-0266-org,MARTYNA,ALEKSANDRA,WROŃSKA,MAZOWIECKIE,26/04/1979,TCT505130
rec-0267-dup-0,MAJA,MALŁINA,ŁOLAK,OPOLSKIE,,TDS606054
rec-0267-dup-1,,MALWINA,puste,OPOLSKIE,,TDS695054
rec-0267-dup-2,MAJA,MALŁINA,puste,OPOLSKIE,,TDS6050r4
rec-0267-org,MAJA,MALWINA,WOLAK,OPOLSKIE,08/06/1961,TDS605054
rec-0268-org,TOLA,MARIANNA,ALEKSANDROWICZ,LUBELSKIE,07/12/1984,MPT153854
rec-0269-org,HELENA,MARIA,TKACZYK,MAZOWIECKIE,23/12/1991,ESH852848
rec-0270-org,ZOFIA,EWELINA,WOŹNIAK,ŁÓDZKIE,15/01/1986,STM446829
rec-0271-org,OLEKSANDRA,SOFIA,SIKORA,LUBELSKIE,21/10/1961,DJG090317
rec-0272-org,POLA,MARCELINA,DZIEDZIC,WARMIŃSKO-MAZURSKIE,01/09/1987,YRN830980
rec-0273-org,MILANA,ZOJA,LEWANDOWSKA,PODLASKIE,14/12/1959,JRZ762341
rec-0274-org,LAURA,MAŁGORZATA,ANTONIAK,ŚWIĘTOKRZYSKIE,29/03/1973,MSC505125
rec-0275-org,KAROLINA,KLAUDIA,MRÓZ,MAZOWIECKIE,19/03/1995,PFC737874
rec-0276-org,GAIA,ANNA,MALISZEWSKA,KUJAWSKO-POMORSKIE,31/12/1935,LXR278439
rec-0277-org,EWELINA,KALINA,DUDA,KUJAWSKO-POMORSKIE,15/08/2002,FFP708499
rec-0278-org,LENA,MAŁGORZATA,MICHALSKA,KUJAWSKO-POMORSKIE,23/04/1961,PMN875860
rec-0279-org,NATALIA,RÓŻA,DOMAŃSKA,MAŁOPOLSKIE,09/06/1970,XTN798809
rec-0280-org,AGATA,KRYSTYNA,SZKUDLAREK,MAŁOPOLSKIE,01/04/1966,DMP447108
rec-0281-org,MAJA,MARIA,KOZIOŁ,ŚLĄSKIE,22/09/2011,FRM934141
rec-0282-org,ZOFIA,MONIKA,PIASECKA,WIELKOPOLSKIE,27/10/1943,GGK886532
rec-0283-org,ALICJA,MAŁGORZATA,RUDNICKA,KUJAWSKO-POMORSKIE,03/02/1971,FNC648499
rec-0284-dup-0,HANNA,KAMYLA,MITZHALSKA,PODLASKIE,13/07/1994,PWX6212r2
rec-0284-org,HANNA,KAMILA,MICHALSKA,PODLASKIE,13/07/1949,PWX621252
rec-0285-dup-0,,ANASTAŹJA,KAPÓSTA,LUBUSKIE,15/09/1976,
rec-0285-dup-1,,ANASTAŹJA,KAPÓSTA,LUBUSKIE,,TZH432680
rec-0285-org,ANASTAZJA,ANASTAZJA,KAPUSTA,LUBUSKIE,15/09/1976,TZH432680
rec-0286-org,JUSTYNA,ANNA,KAWALEC,DOLNOŚLĄSKIE,28/08/1954,DMR599357
rec-0287-org,ZUZANNA,ZOFIA,LEWANDOWSKA,MAZOWIECKIE,29/07/1980,JHY721419
rec-0288-org,MARIA,KLARA,KACZMAREK,ŚLĄSKIE,18/05/1985,CAY366795
rec-0289-dup-0,WIKTÓRIA,BARBARA,BUCŻEK,ŚLĄSKIE,27/10/1958,
rec-0289-org,WIKTORIA,BARBARA,BUCZEK,ŚLĄSKIE,27/10/1985,XCH810476
rec-0290-dup-0,,ANNA,LESZCŻYŃSKA,ŚLĄSKIE,19/06/1985,
rec-0290-dup-1,ALYCJA,ANNA,LESZTZZYŃSKA,,19/06/1958,
rec-0290-dup-2,ALITZJA,ANNA,LESŹCZYŃSKA,ŚLĄSKIE,,GWH081265
rec-0290-org,ALICJA,ANNA,LESZCZYŃSKA,ŚLĄSKIE,19/06/1958,GWH091265
rec-0291-org,MARIA,MAGDALENA,MAKOWSKA,ŚLĄSKIE,23/09/1941,NGM500936
rec-0292-org,POLA,MAGDALENA,SZYMAŃSKA,POMORSKIE,28/02/1987,SMX201556
rec-0293-org,POLA,LAURA,KUBIAK,WIELKOPOLSKIE,18/03/1970,LHT105816
rec-0294-org,JADWIGA,MARIA,DROZDOWSKA,ŚLĄSKIE,08/01/1987,SKE350848
rec-0295-org,KAJA,SARA,OLSZEWSKA,ŚLĄSKIE,08/03/1925,TYP707059
rec-0296-org,MARCELINA,ZOFIA,KOZŁOWSKA,DOLNOŚLĄSKIE,28/07/1973,NHT478574
rec-0297-org,LILIANA,MARIA,KAWKA,ŁÓDZKIE,10/04/1974,FPS109299
rec-0298-org,LAURA,VIKTORIA,SZYMAŃSKA,ŚLĄSKIE,20/01/2001,ARF113025
rec-0299-dup-0,FELIICJA,WERONIKA,puste,ŁÓDZKIE,,
rec-0299-org,FELICJA,WERONIKA,JAWORSKA,ŁÓDZKIE,17/12/2000,LNM437075
rec-0300-org,ZOFIA,ZOFIA,JAMRÓZ,LUBELSKIE,12/04/1958,GHG787124
rec-0301-dup-0,LAÓRA,ANNA,ŚVIDERSKA,,,AKX324765
rec-0301-dup-1,LAÓRA,ANNA,puste,MAZOWIECKIE,,
rec-0301-org,LAURA,ANNA,ŚWIDERSKA,MAZOWIECKIE,09/03/1988,AKX324765
rec-0302-dup-0,EMILYA,MAGDALENA,OŻECHOWSKA,,23/12/1987,
rec-0302-org,EMILIA,MAGDALENA,ORZECHOWSKA,DOLNOŚLĄSKIE,23/12/1987,YRM948383
rec-0303-org,MARCELINA,AGNIESZKA,NOWACZYK,ŚLĄSKIE,13/04/1969,XYT600424
rec-0304-dup-0,,MARYA,BOCHENEK,,14/09/1971,ZFY062009
rec-0304-dup-1,AGATA,MARIIA,BÓCHENEK,MAŁOPOLSKIE,14/09/1917,ZFY061o09
rec-0304-org,AGATA,MARIA,BOCHENEK,MAŁOPOLSKIE,14/09/1971,ZFY061009
rec-0305-org,LENA,WERONIKA,POPŁAWSKA,OPOLSKIE,06/04/1967,JRS574471
rec-0306-org,ŁUCJA,ANIELA,KOWALEWSKA,MAZOWIECKIE,08/08/1973,ZJF997754
rec-0307-org,BARBARA,LILIANA,DUDEK,MAZOWIECKIE,10/11/1980,TWS690516
rec-0308-org,BLANKA,CRISTINA,ZIĘTEK,LUBELSKIE,12/09/1982,SKD845453
rec-0309-org,MILANIA,HELENA,WIŚNIEWSKA,POMORSKIE,13/02/1989,WZR410821
rec-0310-org,LILIANA,POLA,KUCHARSKA,ŁÓDZKIE,18/09/1996,EXL161172
rec-0311-org,KLARA,BLANKA,POGORZELSKA,MAZOWIECKIE,09/06/2015,HWG272213
rec-0312-dup-0,ANNA,KLARA,CYSZEWSKA,,12/02/2020,FWD108527
rec-0312-org,ANNA,KLARA,CISZEWSKA,MAZOWIECKIE,12/02/2002,FWD108627
rec-0313-org,ESTERA,ANNA,PAWŁOWSKA,MAZOWIECKIE,28/04/1969,SAF023693
rec-0314-org,JULIA,ADA,GRZESIAK,LUBUSKIE,27/07/1960,MJT486327
rec-0315-dup-0,LAÓRA,SABIINA,STASŹAK,PODKARPACKIE,,HGX268167
rec-0315-org,LAURA,SABINA,STASZAK,PODKARPACKIE,20/08/1953,HGX268167
rec-0316-dup-0,KORNELIIA,ŹOFIA,TOMTZZAK,KUJAWSKO-POMORSKIE,07/05/1996,RCP0q7673
rec-0316-dup-1,KÓRNELIA,ZÓFIA,TOMCZAK,KUJAWSKO-POMORSKIE,07/05/1969,RCP027673
rec-0316-dup-2,KORNELIIA,ZÓFIA,TOMCZAK,KUJAWSKO-POMORSKIE,,RCP027673
rec-0316-org,KORNELIA,ZOFIA,TOMCZAK,KUJAWSKO-POMORSKIE,07/05/1996,RCP017673
rec-0317-org,GABRIELA,HELENA,CZAJKOWSKA,ŚLĄSKIE,24/02/2000,LFM653110
rec-0318-org,MICHALINA,MAJA,ZAJĄC,PODKARPACKIE,29/10/1994,TLK617729
rec-0319-org,NATALIA,MAJA,JANKOWSKA,PODLASKIE,28/02/1980,ZAH706779
rec-0320-org,ANTONINA,MARIA,NOWAK,DOLNOŚLĄSKIE,12/12/1962,MTX857002
rec-0321-org,IGA,JOANNA,SOBCZYK,DOLNOŚLĄSKIE,04/11/1965,SLG509083
rec-0322-dup-0,,MAŁGORATA,SKÓWROŃSKA,MAZOWIECKIE,02/03/1936,WJZ426584
rec-0322-org,ELENA,MAŁGORZATA,SKOWROŃSKA,MAZOWIECKIE,02/03/1936,WJZ526584
rec-0323-org,MARIA,RENATA,BĄK,MAZOWIECKIE,29/08/1974,ESJ278716
rec-0324-org,KAJA,MARIA,ŚLEDŹ,DOLNOŚLĄSKIE,27/10/1964,LRR072170
rec-0325-org,HANNA,ANITA,MORAWSKA,ŚLĄSKIE,24/08/1996,MJT647072
rec-0326-dup-0,,MAGDALENA,KÓS,,14/06/2011,
rec-0326-org,NELA,MAGDALENA,KOS,MAZOWIECKIE,14/06/2011,RHY119742
rec-0327-org,MIA,HIACYNTA,GRODZKA,LUBUSKIE,07/05/1957,MTL921884
rec-0328-org,IGA,JUSTYNA,WILCZYŃSKA,WIELKOPOLSKIE,12/03/1993,RPW795867
rec-0329-org,MIA,MAGDALENA,ZIELIŃSKA,PODKARPACKIE,09/08/1996,TYC417722
rec-0330-org,WIKTORIA,ALICJA,KACZMARCZYK,ŚLĄSKIE,01/12/1972,AED543348
rec-0331-org,NADIA,JULIA,GRUSZKA,PODKARPACKIE,20/12/2011,XLZ342947
rec-0332-dup-0,ŁUTZJA,MARIÓLA,GAVEŁ,ZACHODNIOPOMORSKIE,30/06/1959,ESD9o8243
rec-0332-dup-1,ŁUCJA,MARIIOLA,GAWEW,ZACHODNIOPOMORSKIE,30/06/1995,
rec-0332-org,ŁUCJA,MARIOLA,GAWEŁ,ZACHODNIOPOMORSKIE,30/06/1959,ESD998243
rec-0333-org,ZOFIA,MONIKA,WERNER,WARMIŃSKO-MAZURSKIE,28/02/1972,CAX900255
rec-0334-org,HANNA,JEAN,ANTCZAK,KUJAWSKO-POMORSKIE,10/01/1996,WFY065163
rec-0335-dup-0,,MARYA,ŁRZOSEK,DOLNOŚLĄSKIE,17/04/1999,
rec-0335-dup-1,AMELYA,MARYA,WRZÓSEK,,17/04/1999,FMM968170
rec-0335-dup-2,,MARIIA,puste,DOLNOŚLĄSKIE,17/04/1999,FMM9y8170
rec-0335-org,AMELIA,MARIA,WRZOSEK,DOLNOŚLĄSKIE,17/04/1999,FMM968170
rec-0336-org,ZOFIA,AGATA,KRÓL,MAŁOPOLSKIE,11/05/2006,ZJF125517
rec-0337-org,WANDA,LAURA,WÓJCIK,DOLNOŚLĄSKIE,06/04/1964,MFX165053
rec-0338-org,WIKTORIA,BARBARA,PAWŁOWSKA,DOLNOŚLĄSKIE,29/08/2017,DHM009520
rec-0339-org,WIKTORIA,JULIA,KĘDZIERSKA,PODLASKIE,05/07/1969,DAE064078
rec-0340-org,LIWIA,HELENA,SADOWSKA,LUBELSKIE,07/02/1966,AKW279176
rec-0341-org,IGA,MONIKA,WÓJCIK,KUJAWSKO-POMORSKIE,03/12/1936,ZNE622040
rec-0342-org,MARIA,DANUTA,WŁODARCZYK,PODKARPACKIE,20/01/1927,ECM659499
rec-0343-org,BLANKA,MONIKA,WOJTCZAK,LUBELSKIE,13/05/1988,PTX116977
rec-0344-dup-0,NATALIIA,PÓLA,JAŻĄBEK,ŁÓDZKIE,28/09/1968,AGT118e24
rec-0344-dup-1,NATALIA,PÓLA,puste,,28/09/1986,AGT118324
rec-0344-org,NATALIA,POLA,JARZĄBEK,ŁÓDZKIE,28/09/1968,AGT118324
rec-0345-org,LAURA,ANETA,SZCZYGIELSKA,PODLASKIE,19/12/1997,GZH414016
rec-0346-org,LAURA,GABRIELA,SOBOLEWSKA,POMORSKIE,28/04/1957,ZYE140976
rec-0347-org,LIDIA,GABRIELA,OSIŃSKA,WIELKOPOLSKIE,19/06/1999,TFY296708
rec-0348-dup-0,MARIIA,JOANNA,WÓLSKA,,28/05/1961,RHC395554
rec-0348-org,MARIA,JOANNA,WOLSKA,POMORSKIE,28/05/1961,RHC305554
rec-0349-dup-0,,ZÓFIA,BEDNARSKA,ŁÓDZKIE,,AGF19131i
rec-0349-org,JOANNA,ZOFIA,BEDNARSKA,ŁÓDZKIE,03/05/1974,AGF191318
rec-0350-org,MARIA,WIKTORIA,URBAŃCZYK,POMORSKIE,24/05/2009,PHD161779
rec-0351-org,IGA,JULIA,WÓJCIK,MAZOWIECKIE,28/12/1982,PMA832396
rec-0352-org,LIDIA,KATARZYNA,BUDZYŃSKA,POMORSKIE,05/05/1964,GEF421514
rec-0353-org,AMELIA,MAŁGORZATA,KUCHTA,MAŁOPOLSKIE,05/07/1983,MHZ870621
rec-0354-dup-0,SOFIIIA,GABRIELA,NIEMCŻYK,ŚLĄSKIE,02/04/1928,SSE9q2384
rec-0354-org,SOFIIA,GABRIELA,NIEMCZYK,ŚLĄSKIE,02/04/1982,SSE922384
rec-0355-org,BARBARA,EWA,OSTROWSKA,ŁÓDZKIE,05/03/1995,WMN896051
rec-0356-org,GABRIELA,EWELINA,ŁUKASIK,DOLNOŚLĄSKIE,17/01/1955,TZH852503
rec-0357-dup-0,JÓLIA,MARIA,KOWODZIEJ,PODKARPACKIE,,PAK2709e9
rec-0357-dup-1,JÓLIA,MARIIA,KOŁODZYEJ,PODKARPACKIE,01/02/1928,PAK270949
rec-0357-dup-2,,MARIIA,KOLODZIEJ,PODKARPACKIE,01/02/1982,PAK27p949
rec-0357-org,JULIA,MARIA,KOŁODZIEJ,PODKARPACKIE,01/02/1982,PAK270949
rec-0358-dup-0,PAULINA,PÓLA,MOLENDA,,,
rec-0358-dup-1,PAÓLINA,PÓLA,puste,ŚLĄSKIE,25/08/1978,
rec-0358-dup-2,,PÓLA,MOLENDA,ŚLĄSKIE,,JDX98r881
rec-0358-dup-3,PAÓLINA,POLA,MÓLENDA,,25/08/1978,
rec-0358-org,PAULINA,POLA,MOLENDA,ŚLĄSKIE,25/08/1978,JDX985881
rec-0359-dup-0,,FAÓSTYNA,RUSIN,DOLNOŚLĄSKIE,,NND164320
rec-0359-dup-1,MAJA,FAÓSTYNA,RUSYN,,10/09/1977,
rec-0359-org,MAJA,FAUSTYNA,RUSIN,DOLNOŚLĄSKIE,10/09/1977,NND163320
rec-0360-org,GABRIELA,ANNA,KAPUSTA,KUJAWSKO-POMORSKIE,09/10/1967,DTC010470
rec-0361-org,ALICJA,SYLWIA,MARCZAK,WIELKOPOLSKIE,31/08/1994,PXS029591
rec-0362-dup-0,,ANNA,BARTCŻAK,,18/09/1968,
rec-0362-org,LAURA,ANNA,BARTCZAK,MAZOWIECKIE,18/09/1968,WTK154920
rec-0363-org,LENA,JULIA,GODLEWSKA,MAŁOPOLSKIE,13/09/1986,AWK655055
rec-0364-org,NADIA,MARIA,KAŹMIERCZAK,DOLNOŚLĄSKIE,15/05/1956,ADM657760
rec-0365-org,POLA,URSZULA,STACHOWICZ,ŚWIĘTOKRZYSKIE,22/05/1943,XEE422281
rec-0366-org,ŁUCJA,JANINA,ĆWIKLIŃSKA,ŚLĄSKIE,25/11/1972,AMS820668
rec-0367-org,AMELIA,OLGA,KRYSIAK,POMORSKIE,29/12/1979,HTN525957
rec-0368-org,JULIA,ANNA,TOMASZEWSKA,ŁÓDZKIE,08/03/1973,KTZ642598
rec-0369-org,ZUZANNA,WERONIKA,KUREK,ŚLĄSKIE,29/12/1960,NCZ773306
rec-0370-org,ZOFIA,MARTYNA,ADAMSKA,WIELKOPOLSKIE,19/05/2011,EET287888
rec-0371-org,MAJA,ANNA,MAZUREK,KUJAWSKO-POMORSKIE,25/05/1984,LFE221025
rec-0372-org,FELICJA,RÓŻA,KOWALEWSKA,MAŁOPOLSKIE,27/12/1933,MAZ502992
rec-0373-org,NADIA,KAROLINA,NOWICKA,WIELKOPOLSKIE,14/10/1993,ATT718512
rec-0374-dup-0,RIITA,MARTA,BIAŁKOWSKA,,20/07/1927,XNT798620
rec-0374-dup-1,RITA,MARTA,BIAWKOWSKA,,20/07/1927,
rec-0374-dup-2,RIITA,MARTA,puste,PODLASKIE,20/07/1927,XNT797629
